# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.13256658214753247,0.0439347467556962,0.641665785184375,5.192029244628894,91.74878216284276,0.0,0.18211357807984146,5.491078757244472,-6.692072379842423,-55.707653690579114
 0.14050093675319855,0.04935128307131576,0.6826687972518282,5.16778164139174,91.69217887217472,0.0,0.18245775778131026,5.480720645479911,-7.133950205303432,-55.691716267061715
 0.14798869097399014,0.054751631640487894,0.7212240693179719,5.149110257797395,91.63563869100385,0.0,0.18278006932627136,5.471056027530831,-7.551019905791921,-55.70023910912997
 0.15509475352921526,0.060135956430720096,0.7577086112580151,5.134283811393701,91.5791672996304,0.0,0.18308011406279098,5.462089671066241,-7.946931361012549,-55.71460314960406
 0.1618696034997208,0.06550442134289207,0.7924108925723384,5.12222137248802,91.5227704323193,0.0,0.18335749606504367,5.453826658089087,-8.324445199026506,-55.72283366531694
 0.16835342611343723,0.07085719021033145,0.8255575740328965,5.112212877390684,91.46645387606704,0.0,0.18361182206743026,5.446272406320092,-8.685702803332624,-55.7167624453332
 0.17457883811953784,0.07619442679791952,0.8573306605824377,5.103772492231042,91.41022346984299,0.0,0.18384270114202306,5.439432698649674,-9.032399167949256,-55.69050920274601
 0.1805727496619419,0.08151629480118586,0.8878789694536979,5.096556506572642,91.35408510348188,0.0,0.18404974737159124,5.433313624609482,-9.365898372700777,-55.63966074443586
 0.18635767528645422,0.08682295784542879,0.9173260623709898,5.0903148680972485,91.29804471652461,0.0,0.18423257732417245,5.427921676633863,-9.687313302666404,-55.560771361295025
 0.19195268113243735,0.09211457948482793,0.9457758910472273,5.084861295839876,91.24210829712302,0.0,0.1843908112327948,5.423263737028048,-9.99756227989159,-55.45105505974156
 0.1973740846226574,0.09739132320157981,0.9733169143877357,5.080054157597959,91.18628188110917,0.0,0.18452407499538429,5.419347041978203,-10.297410276613626,-55.30818675698053
 0.20263598141004918,0.10265335240503448,1.0000251650817646,5.075783842439772,91.1305715502986,0.0,0.18463199708261963,5.416179296119065,-10.58749972900806,-55.13020572534377
 0.2077506490298862,0.10790083043084737,1.0259665760998407,5.071964191272847,91.07498343186715,0.0,0.18471421286479853,5.413768569784879,-10.868373580296174,-54.9153673640021
 0.21272886079715933,0.113133920540143,1.0511987745676177,5.0685265407257205,91.01952369655122,0.0,0.1847703612451744,5.412123423155978,-11.140493395747777,-54.66216146940989
 0.21758013320951913,0.11835278591868026,1.0757724850166988,5.065415495215964,90.96419855769841,0.0,0.18480008775600995,5.4112528416127805,-11.40425318352435,-54.369197471694804
 0.22231292330950894,0.12355758967604905,1.0997326412975708,5.0625858689409435,90.9090142695946,0.0,0.18480304325314623,5.411166301142474,-11.65999060552481,-54.03523431157635
 0.22693478785312476,0.1287484948448569,1.1231192779065855,5.060000436689276,90.8539771263422,0.0,0.1847788849661963,5.4118737656791325,-11.907995730519092,-53.65910719665132
 0.23145251295239735,0.1339256643799492,1.145968252013807,5.057628254295619,90.79909346024324,0.0,0.18472727650638912,5.413385716025609,-12.148518312414167,-53.23975598555163
